customer_id,snapshot_date,score,target_paid_30d,recovered_amount_30d,dpd_bucket,region,current_contact_flg
202212,2026-02-16,0.207495,0,0.0,61-90,Moscow,0
202216,2026-02-16,0.085678,0,0.0,31-60,Siberia,0
202321,2026-02-16,0.182942,0,0.0,1-30,Moscow,0
202334,2026-02-16,0.582468,1,8085.82,1-30,South,0
202339,2026-02-16,0.326639,1,5857.07,61-90,Moscow,0
202351,2026-02-16,0.215779,0,0.0,61-90,SPB,0
202356,2026-02-16,0.611068,0,0.0,1-30,South,0
202363,2026-02-16,0.083799,0,0.0,31-60,Moscow,0
202391,2026-02-16,0.959202,1,10591.5,1-30,Moscow,0
200028,2026-02-17,0.28965,0,0.0,61-90,Center,1
200074,2026-02-17,0.060639,0,0.0,61-90,South,1
200077,2026-02-17,0.257591,1,5532.64,1-30,Ural,0
200100,2026-02-17,0.402359,1,21123.28,1-30,Moscow,0
200107,2026-02-17,0.677426,1,29948.99,61-90,Siberia,1
200113,2026-02-17,0.260337,0,0.0,61-90,SPB,1
200114,2026-02-17,0.543023,1,3781.56,61-90,Siberia,0
200119,2026-02-17,0.151751,0,0.0,90+,Moscow,0
200131,2026-02-17,0.535322,1,11539.0,61-90,Siberia,0
200133,2026-02-17,0.579732,0,0.0,1-30,Center,0
200140,2026-02-17,0.138683,0,0.0,61-90,Moscow,1
200150,2026-02-17,0.515652,1,12669.18,90+,Moscow,0
200151,2026-02-17,0.133707,0,0.0,61-90,SPB,1
200189,2026-02-17,0.28655,1,7255.69,1-30,South,0
200196,2026-02-17,0.814111,1,22817.02,31-60,South,0
200224,2026-02-17,0.198864,0,0.0,61-90,Center,1
200244,2026-02-17,0.375332,0,0.0,31-60,Center,0
200336,2026-02-17,0.883934,0,0.0,1-30,Moscow,0
200381,2026-02-17,0.072924,0,0.0,61-90,Moscow,0
200450,2026-02-17,0.083487,0,0.0,90+,Moscow,1
200462,2026-02-17,0.429567,0,0.0,90+,Moscow,1
200468,2026-02-17,0.375384,1,30082.98,61-90,Moscow,1
200481,2026-02-17,0.693089,1,11652.96,1-30,Ural,0
200506,2026-02-17,0.648879,1,9603.35,1-30,Center,0
200533,2026-02-17,0.469578,0,0.0,1-30,Moscow,0
200542,2026-02-17,0.326214,1,5578.36,1-30,Moscow,0
200576,2026-02-17,0.13025,1,53842.89,90+,Siberia,1
200622,2026-02-17,0.097334,0,0.0,31-60,Center,0
200665,2026-02-17,0.225795,1,17934.58,31-60,Ural,0
200677,2026-02-17,0.556178,0,0.0,31-60,Moscow,0
200688,2026-02-17,0.038155,0,0.0,90+,Ural,1
200707,2026-02-17,0.044987,0,0.0,31-60,South,0
200730,2026-02-17,0.074869,0,0.0,31-60,Moscow,1
200752,2026-02-17,0.204656,0,0.0,61-90,Siberia,1
200774,2026-02-17,0.705508,1,47629.8,1-30,Siberia,1
200797,2026-02-17,0.137877,1,46733.83,90+,Siberia,1
200833,2026-02-17,0.342544,1,11955.32,1-30,South,0
200858,2026-02-17,0.095505,0,0.0,90+,Center,1
200914,2026-02-17,0.575451,0,0.0,1-30,Siberia,1
200919,2026-02-17,0.009216,0,0.0,61-90,Siberia,1
200924,2026-02-17,0.03204,0,0.0,61-90,Siberia,0
200931,2026-02-17,0.26707,0,0.0,31-60,Ural,0
200945,2026-02-17,0.58205,1,22842.02,1-30,SPB,0
200960,2026-02-17,0.200186,0,0.0,31-60,Siberia,0
200984,2026-02-17,0.670848,1,4100.85,31-60,Center,0
201026,2026-02-17,0.031687,0,0.0,61-90,South,0
201058,2026-02-17,0.423014,0,0.0,1-30,Moscow,0
201079,2026-02-17,0.218621,1,1976.94,31-60,Center,0
201090,2026-02-17,0.02779,0,0.0,90+,Siberia,1
201099,2026-02-17,0.039947,0,0.0,61-90,Center,1
201119,2026-02-17,0.184701,0,0.0,1-30,SPB,0
201128,2026-02-17,0.262559,1,5777.12,1-30,South,0
201129,2026-02-17,0.574005,1,15230.36,1-30,Moscow,0
201149,2026-02-17,0.131094,1,32556.0,90+,Ural,1
201172,2026-02-17,0.114665,1,44455.19,31-60,Center,1
201183,2026-02-17,0.051443,1,1913.27,90+,Siberia,1
201189,2026-02-17,0.424437,1,4391.53,31-60,Center,0
201207,2026-02-17,0.096296,0,0.0,1-30,Ural,0
201248,2026-02-17,0.30017,0,0.0,1-30,Siberia,0
201310,2026-02-17,0.065026,0,0.0,61-90,South,0
201341,2026-02-17,0.762477,1,10133.29,1-30,Ural,0
201376,2026-02-17,0.335436,1,9036.99,31-60,Siberia,0
201409,2026-02-17,0.799018,1,22659.57,31-60,Center,0
201417,2026-02-17,0.425918,1,6283.28,1-30,Moscow,0
201422,2026-02-17,0.04072,0,0.0,61-90,Center,0
201480,2026-02-17,0.672638,0,0.0,31-60,Moscow,0
201532,2026-02-17,0.059424,0,0.0,90+,Moscow,1
201549,2026-02-17,0.399637,0,0.0,1-30,Center,0
201569,2026-02-17,0.460984,1,11150.21,1-30,Center,0
201683,2026-02-17,0.099185,0,0.0,90+,Moscow,0
201721,2026-02-17,0.111086,0,0.0,90+,Moscow,1
201736,2026-02-17,0.330807,1,14201.18,90+,SPB,1
201750,2026-02-17,0.348944,0,0.0,61-90,South,0
201857,2026-02-17,0.161371,0,0.0,61-90,Moscow,0
201876,2026-02-17,0.222904,0,0.0,31-60,Moscow,0
201906,2026-02-17,0.583796,0,0.0,31-60,South,0
202002,2026-02-17,0.672867,1,17621.72,31-60,Ural,0
202014,2026-02-17,0.560806,1,10372.3,1-30,Siberia,0
202052,2026-02-17,0.046584,0,0.0,1-30,South,0
202076,2026-02-17,0.143619,0,0.0,1-30,Siberia,0
202090,2026-02-17,0.221335,0,0.0,31-60,Center,0
202108,2026-02-17,0.426301,0,0.0,1-30,Ural,0
202127,2026-02-17,0.237945,0,0.0,1-30,South,0
202153,2026-02-17,0.168946,0,0.0,31-60,SPB,0
202171,2026-02-17,0.169837,0,0.0,61-90,South,0
202187,2026-02-17,0.196534,0,0.0,90+,Moscow,1
202238,2026-02-17,0.205973,0,0.0,1-30,Moscow,0
202283,2026-02-17,0.302611,1,11185.89,31-60,Moscow,0
202295,2026-02-17,0.722724,1,8473.4,1-30,Siberia,0
202303,2026-02-17,0.180499,1,18420.85,61-90,Ural,1
202359,2026-02-17,0.083423,0,0.0,61-90,Siberia,1
200018,2026-02-18,0.762034,1,1771.68,1-30,Ural,0
200023,2026-02-18,0.496542,1,12047.78,1-30,Center,0
200027,2026-02-18,0.626357,1,5475.64,1-30,South,0
200064,2026-02-18,0.378699,0,0.0,1-30,Ural,0
200096,2026-02-18,0.032384,1,31748.47,1-30,South,0
200111,2026-02-18,0.078343,0,0.0,61-90,South,1
200118,2026-02-18,0.192988,1,13142.28,1-30,Siberia,0
200137,2026-02-18,0.396014,1,10375.74,1-30,Center,0
200169,2026-02-18,0.285963,0,0.0,1-30,Ural,0
200251,2026-02-18,0.096257,0,0.0,31-60,South,0
200253,2026-02-18,0.037966,0,0.0,31-60,Siberia,1
200263,2026-02-18,0.334806,0,0.0,61-90,SPB,0
200322,2026-02-18,0.106997,0,0.0,61-90,Ural,1
200338,2026-02-18,0.445333,0,0.0,1-30,SPB,0
200346,2026-02-18,0.101722,0,0.0,61-90,Center,0
200393,2026-02-18,0.268944,0,0.0,31-60,Siberia,0
200410,2026-02-18,0.118528,0,0.0,90+,Ural,1
200413,2026-02-18,0.918615,1,6800.99,1-30,Siberia,0
200417,2026-02-18,0.230075,0,0.0,61-90,Center,1
200427,2026-02-18,0.300914,0,0.0,31-60,Moscow,0
200431,2026-02-18,0.576097,1,3477.33,31-60,South,0
200584,2026-02-18,0.317406,1,8530.93,31-60,Siberia,0
200606,2026-02-18,0.866244,1,40642.21,31-60,Ural,0
200655,2026-02-18,0.061551,0,0.0,61-90,Center,1
200666,2026-02-18,0.156937,1,7901.78,1-30,South,0
200668,2026-02-18,0.195864,0,0.0,1-30,Ural,0
200729,2026-02-18,0.48856,0,0.0,1-30,Ural,0
200836,2026-02-18,0.072014,0,0.0,90+,SPB,0
200853,2026-02-18,0.44275,0,0.0,31-60,South,0
200927,2026-02-18,0.777455,0,0.0,31-60,South,1
200930,2026-02-18,0.112095,0,0.0,90+,Ural,0
200938,2026-02-18,0.06446,0,0.0,1-30,South,1
200952,2026-02-18,0.19652,0,0.0,61-90,SPB,0
200976,2026-02-18,0.116637,0,0.0,90+,SPB,0
201014,2026-02-18,0.489201,1,6986.58,31-60,Siberia,0
201037,2026-02-18,0.214402,0,0.0,31-60,South,0
201118,2026-02-18,0.709623,1,15821.37,31-60,Siberia,0
201142,2026-02-18,0.320935,1,9659.17,31-60,Center,0
201158,2026-02-18,0.525733,0,0.0,1-30,Center,0
201195,2026-02-18,0.186257,0,0.0,61-90,Center,1
201203,2026-02-18,0.156351,0,0.0,31-60,SPB,0
201249,2026-02-18,0.484123,0,0.0,1-30,Center,0
201271,2026-02-18,0.089086,0,0.0,31-60,South,0
201272,2026-02-18,0.144835,0,0.0,1-30,Ural,0
201311,2026-02-18,0.11045,0,0.0,1-30,Center,0
201328,2026-02-18,0.163049,0,0.0,1-30,Center,0
201425,2026-02-18,0.355385,0,0.0,1-30,Center,0
201426,2026-02-18,0.183733,0,0.0,1-30,Ural,0
201440,2026-02-18,0.29749,1,9395.59,1-30,Moscow,0
201530,2026-02-18,0.096246,0,0.0,90+,Center,1
201575,2026-02-18,0.061948,0,0.0,90+,Center,1
201586,2026-02-18,0.073634,0,0.0,90+,Center,1
201599,2026-02-18,0.051821,0,0.0,31-60,SPB,0
201610,2026-02-18,0.145406,1,5279.4,90+,Ural,1
201639,2026-02-18,0.114691,0,0.0,31-60,South,0
201674,2026-02-18,0.211446,0,0.0,90+,Moscow,0
201688,2026-02-18,0.195999,1,9445.43,1-30,South,0
201695,2026-02-18,0.26551,0,0.0,1-30,South,0
201764,2026-02-18,0.720624,1,24286.64,1-30,Ural,0
201765,2026-02-18,0.217291,0,0.0,61-90,South,1
201840,2026-02-18,0.028517,0,0.0,90+,Siberia,1
201882,2026-02-18,0.273706,0,0.0,31-60,Ural,0
201891,2026-02-18,0.33771,1,1842.16,1-30,Moscow,0
201899,2026-02-18,0.038984,0,0.0,90+,Center,0
201919,2026-02-18,0.217126,0,0.0,31-60,Siberia,0
201963,2026-02-18,0.08828,0,0.0,90+,Moscow,0
202003,2026-02-18,0.140498,0,0.0,61-90,South,0
202021,2026-02-18,0.377853,0,0.0,61-90,SPB,0
202028,2026-02-18,0.268569,0,0.0,31-60,Siberia,0
202037,2026-02-18,0.312045,1,3200.51,1-30,Moscow,0
202043,2026-02-18,0.705508,1,16563.53,61-90,Siberia,0
202094,2026-02-18,0.272356,0,0.0,1-30,Center,0
202134,2026-02-18,0.129296,0,0.0,61-90,SPB,0
202140,2026-02-18,0.365177,1,17207.58,90+,South,1
202148,2026-02-18,0.658382,0,0.0,1-30,Center,0
202161,2026-02-18,0.171836,0,0.0,31-60,Moscow,0
202185,2026-02-18,0.211351,0,0.0,1-30,Ural,0
202189,2026-02-18,0.364418,0,0.0,1-30,Ural,0
202193,2026-02-18,0.37292,0,0.0,1-30,SPB,1
202199,2026-02-18,0.118078,1,25413.94,90+,Center,1
202226,2026-02-18,0.288981,0,0.0,31-60,Siberia,0
202275,2026-02-18,0.744777,1,6528.06,1-30,Siberia,0
202350,2026-02-18,0.034854,0,0.0,90+,Siberia,1
202383,2026-02-18,0.05182,0,0.0,90+,Moscow,1
202385,2026-02-18,0.433768,0,0.0,1-30,Center,0
202387,2026-02-18,0.119588,0,0.0,61-90,Ural,0
202393,2026-02-18,0.062238,0,0.0,90+,Moscow,1
200025,2026-02-19,0.048554,0,0.0,61-90,Moscow,1
200030,2026-02-19,0.286117,0,0.0,31-60,South,0
200058,2026-02-19,0.450458,1,32851.79,31-60,South,1
200123,2026-02-19,0.241998,0,0.0,1-30,Moscow,1
200144,2026-02-19,0.121472,1,8590.77,31-60,Ural,1
200172,2026-02-19,0.122999,0,0.0,31-60,Center,0
200212,2026-02-19,0.265754,0,0.0,61-90,Center,0
200267,2026-02-19,0.091153,0,0.0,61-90,South,0
200370,2026-02-19,0.557962,1,6336.6,61-90,Siberia,0
200394,2026-02-19,0.364319,0,0.0,61-90,Siberia,0
200400,2026-02-19,0.253122,0,0.0,90+,Siberia,1
200403,2026-02-19,0.06187,0,0.0,90+,Ural,1
200405,2026-02-19,0.912206,1,17203.26,1-30,Ural,0
200418,2026-02-19,0.313748,0,0.0,61-90,Moscow,0
200432,2026-02-19,0.881202,1,9770.92,1-30,South,0
200477,2026-02-19,0.552715,0,0.0,1-30,Moscow,0
200509,2026-02-19,0.034391,0,0.0,90+,South,1
200527,2026-02-19,0.290385,0,0.0,90+,Siberia,1
200642,2026-02-19,0.079132,1,4481.35,31-60,Center,0
200703,2026-02-19,0.150573,0,0.0,1-30,Ural,0
200710,2026-02-19,0.155796,0,0.0,31-60,South,0
200740,2026-02-19,0.054724,1,50905.13,61-90,Center,1
200741,2026-02-19,0.220294,1,9285.23,61-90,Siberia,0
200765,2026-02-19,0.02564,0,0.0,90+,Center,1
200798,2026-02-19,0.141195,0,0.0,1-30,Ural,0
200900,2026-02-19,0.693514,0,0.0,61-90,Moscow,1
200910,2026-02-19,0.690782,0,0.0,31-60,Siberia,0
200961,2026-02-19,0.098496,0,0.0,61-90,Siberia,0
201012,2026-02-19,0.301408,1,1651.83,61-90,Center,0
201081,2026-02-19,0.200247,0,0.0,1-30,Center,0
201102,2026-02-19,0.03286,0,0.0,90+,Siberia,1
201108,2026-02-19,0.212467,1,34825.45,90+,SPB,1
201137,2026-02-19,0.027634,0,0.0,90+,South,1
201216,2026-02-19,0.077651,0,0.0,90+,SPB,1
201250,2026-02-19,0.042598,0,0.0,61-90,Siberia,0
201255,2026-02-19,0.346786,1,11181.69,31-60,SPB,0
201258,2026-02-19,0.074938,0,0.0,31-60,Ural,0
201291,2026-02-19,0.071279,0,0.0,1-30,Center,0
201292,2026-02-19,0.093795,0,0.0,61-90,SPB,0
201348,2026-02-19,0.091884,0,0.0,61-90,SPB,1
201372,2026-02-19,0.569951,1,18395.84,31-60,South,0
201407,2026-02-19,0.071328,0,0.0,90+,Moscow,1
201443,2026-02-19,0.264635,0,0.0,31-60,SPB,0
201448,2026-02-19,0.119253,0,0.0,61-90,Ural,0
201454,2026-02-19,0.118283,0,0.0,1-30,Siberia,0
201459,2026-02-19,0.256483,1,15176.27,31-60,South,0
201462,2026-02-19,0.22422,0,0.0,1-30,Moscow,1
201470,2026-02-19,0.090385,0,0.0,61-90,Ural,1
201491,2026-02-19,0.030038,0,0.0,90+,Ural,1
201580,2026-02-19,0.820771,1,20272.1,61-90,Ural,0
201594,2026-02-19,0.0816,0,0.0,90+,Moscow,1
201652,2026-02-19,0.362934,1,2841.16,1-30,Center,0
201692,2026-02-19,0.224314,1,5159.81,1-30,Moscow,0
201698,2026-02-19,0.268668,0,0.0,31-60,Moscow,0
201708,2026-02-19,0.209528,0,0.0,61-90,Ural,0
201810,2026-02-19,0.169248,1,14491.16,61-90,Ural,0
201837,2026-02-19,0.688713,0,0.0,1-30,Siberia,0
201843,2026-02-19,0.355385,0,0.0,1-30,Moscow,0
201894,2026-02-19,0.508202,0,0.0,61-90,Moscow,0
201901,2026-02-19,0.037031,0,0.0,61-90,Moscow,1
201917,2026-02-19,0.66872,1,33068.09,61-90,South,1
201931,2026-02-19,0.581563,1,8306.48,1-30,Siberia,0
201966,2026-02-19,0.094142,1,11821.82,1-30,Center,0
201982,2026-02-19,0.136158,0,0.0,61-90,Moscow,0
202074,2026-02-19,0.475514,1,6395.34,1-30,Moscow,0
202086,2026-02-19,0.266064,1,38007.57,61-90,SPB,1
202089,2026-02-19,0.043805,0,0.0,61-90,Siberia,0
202145,2026-02-19,0.240231,1,10815.01,31-60,Siberia,0
202154,2026-02-19,0.166754,0,0.0,1-30,South,0
202184,2026-02-19,0.156149,0,0.0,1-30,Siberia,0
202201,2026-02-19,0.222387,0,0.0,31-60,Center,1
202205,2026-02-19,0.877071,1,7643.64,31-60,SPB,0
202213,2026-02-19,0.005464,0,0.0,90+,South,1
202230,2026-02-19,0.14766,1,9286.05,61-90,Moscow,1
202232,2026-02-19,0.319206,1,17988.34,31-60,Ural,1
202247,2026-02-19,0.306684,0,0.0,61-90,Ural,0
202270,2026-02-19,0.120222,0,0.0,31-60,Center,0
202309,2026-02-19,0.823228,1,12360.74,31-60,Moscow,0
202314,2026-02-19,0.313651,1,3586.15,31-60,Siberia,0
202367,2026-02-19,0.235781,0,0.0,1-30,Moscow,0
200031,2026-02-20,0.039384,0,0.0,90+,Ural,1
200036,2026-02-20,0.372214,1,4656.92,1-30,SPB,0
200062,2026-02-20,0.072918,0,0.0,31-60,SPB,0
200066,2026-02-20,0.036418,0,0.0,90+,Siberia,0
200146,2026-02-20,0.395982,0,0.0,31-60,Center,0
200155,2026-02-20,0.054533,0,0.0,90+,Ural,1
200208,2026-02-20,0.171021,0,0.0,61-90,South,1
200306,2026-02-20,0.741251,0,0.0,1-30,Center,0
200396,2026-02-20,0.153285,1,8592.08,1-30,Ural,0
200447,2026-02-20,0.477623,1,20932.24,61-90,South,1
200451,2026-02-20,0.053821,0,0.0,90+,Siberia,0
200551,2026-02-20,0.407946,0,0.0,1-30,SPB,0
200555,2026-02-20,0.401499,0,0.0,90+,South,1
200559,2026-02-20,0.161012,0,0.0,31-60,Center,0
200575,2026-02-20,0.359299,1,9500.47,90+,Siberia,0
200579,2026-02-20,0.340308,0,0.0,1-30,South,0
200599,2026-02-20,0.537974,0,0.0,61-90,SPB,1
200621,2026-02-20,0.156563,0,0.0,1-30,Ural,0
200635,2026-02-20,0.161482,0,0.0,1-30,Center,0
200669,2026-02-20,0.074679,0,0.0,90+,Siberia,1
200759,2026-02-20,0.109927,1,37406.44,61-90,Center,1
200788,2026-02-20,0.029145,0,0.0,90+,Center,1
200816,2026-02-20,0.533167,1,39925.17,31-60,Siberia,1
200898,2026-02-20,0.343362,1,4132.99,1-30,Moscow,0
200923,2026-02-20,0.463052,1,18645.23,31-60,SPB,0
200934,2026-02-20,0.192347,0,0.0,31-60,South,0
200995,2026-02-20,0.072035,1,7040.55,61-90,South,0
201016,2026-02-20,0.093819,0,0.0,61-90,Moscow,0
201032,2026-02-20,0.084025,1,2147.57,31-60,SPB,0
201073,2026-02-20,0.025349,1,29097.67,61-90,Center,1
201105,2026-02-20,0.31161,1,17782.05,31-60,SPB,0
201122,2026-02-20,0.156151,1,22081.33,31-60,South,0
201220,2026-02-20,0.955926,1,8845.99,31-60,SPB,0
201222,2026-02-20,0.628712,1,20494.29,61-90,South,0
201265,2026-02-20,0.293939,0,0.0,61-90,Moscow,1
201267,2026-02-20,0.306362,0,0.0,31-60,Center,1
201289,2026-02-20,0.430581,1,25160.07,31-60,Center,1
201295,2026-02-20,0.115163,0,0.0,61-90,Siberia,0
201297,2026-02-20,0.428319,1,12590.0,90+,Siberia,1
201306,2026-02-20,0.041618,0,0.0,61-90,South,1
201323,2026-02-20,0.367647,1,6018.71,1-30,Center,0
201392,2026-02-20,0.466632,0,0.0,1-30,Moscow,0
201510,2026-02-20,0.121705,0,0.0,61-90,SPB,1
201516,2026-02-20,0.281035,1,13359.44,1-30,Center,0
201544,2026-02-20,0.012092,0,0.0,31-60,Center,1
201587,2026-02-20,0.12249,0,0.0,90+,South,1
201629,2026-02-20,0.132933,0,0.0,31-60,SPB,1
201641,2026-02-20,0.843183,0,0.0,31-60,Siberia,0
201647,2026-02-20,0.673985,1,26981.83,1-30,SPB,0
201655,2026-02-20,0.215897,1,2213.06,1-30,Moscow,0
201657,2026-02-20,0.854909,0,0.0,1-30,Moscow,0
201658,2026-02-20,0.13972,0,0.0,1-30,Ural,0
201672,2026-02-20,0.009952,0,0.0,90+,Siberia,1
201681,2026-02-20,0.356744,0,0.0,1-30,South,0
201682,2026-02-20,0.410037,0,0.0,61-90,SPB,0
201733,2026-02-20,0.190226,0,0.0,1-30,South,0
201787,2026-02-20,0.057679,0,0.0,31-60,Siberia,0
201804,2026-02-20,0.189529,0,0.0,1-30,Center,0
201818,2026-02-20,0.055555,0,0.0,1-30,Siberia,0
201842,2026-02-20,0.252473,0,0.0,31-60,Siberia,0
201860,2026-02-20,0.070236,0,0.0,90+,Siberia,1
201949,2026-02-20,0.04672,0,0.0,90+,South,0
201964,2026-02-20,0.095959,0,0.0,31-60,Moscow,0
201973,2026-02-20,0.068332,1,6787.02,31-60,Siberia,0
202033,2026-02-20,0.724299,1,16577.35,61-90,SPB,0
202066,2026-02-20,0.534433,0,0.0,1-30,Siberia,0
202186,2026-02-20,0.795365,0,0.0,31-60,Center,0
202191,2026-02-20,0.05495,0,0.0,90+,SPB,1
202235,2026-02-20,0.593402,1,7470.85,1-30,SPB,0
202242,2026-02-20,0.036003,0,0.0,61-90,Ural,0
202320,2026-02-20,0.372275,0,0.0,1-30,Siberia,0
202340,2026-02-20,0.761042,0,0.0,1-30,SPB,0
202348,2026-02-20,0.292506,0,0.0,90+,Ural,0
202368,2026-02-20,0.129967,0,0.0,31-60,Moscow,0
202380,2026-02-20,0.734619,1,5810.02,31-60,Siberia,0
200006,2026-02-21,0.163562,1,8165.61,1-30,Moscow,0
200021,2026-02-21,0.420943,0,0.0,1-30,Center,0
200067,2026-02-21,0.630945,0,0.0,1-30,Ural,0
200121,2026-02-21,0.473013,1,7373.67,31-60,Center,0
200160,2026-02-21,0.806043,0,0.0,1-30,Ural,0
200219,2026-02-21,0.218194,0,0.0,90+,Ural,0
200231,2026-02-21,0.063352,0,0.0,61-90,Ural,1
200259,2026-02-21,0.037827,0,0.0,61-90,Moscow,0
200265,2026-02-21,0.062831,0,0.0,90+,Center,1
200314,2026-02-21,0.504482,1,11966.27,1-30,Moscow,0
200317,2026-02-21,0.102062,0,0.0,1-30,Center,0
200359,2026-02-21,0.169846,0,0.0,61-90,Moscow,0
200361,2026-02-21,0.273704,1,18602.61,1-30,Siberia,0
200408,2026-02-21,0.323997,0,0.0,1-30,South,0
200441,2026-02-21,0.018856,0,0.0,90+,SPB,0
200456,2026-02-21,0.446176,0,0.0,61-90,Siberia,0
200502,2026-02-21,0.072777,1,16785.49,61-90,Moscow,1
200517,2026-02-21,0.253641,0,0.0,31-60,Moscow,1
200573,2026-02-21,0.414206,0,0.0,31-60,South,0
200615,2026-02-21,0.199706,1,25633.37,90+,SPB,1
200617,2026-02-21,0.16996,0,0.0,31-60,Ural,0
200624,2026-02-21,0.841045,1,11977.03,1-30,South,0
200683,2026-02-21,0.070124,0,0.0,61-90,Moscow,1
200699,2026-02-21,0.146036,0,0.0,31-60,Siberia,0
200727,2026-02-21,0.028737,0,0.0,90+,Moscow,1
200734,2026-02-21,0.070039,0,0.0,1-30,South,0
200739,2026-02-21,0.289451,0,0.0,90+,Center,1
200758,2026-02-21,0.379486,0,0.0,61-90,Siberia,1
200771,2026-02-21,0.088116,1,19364.35,90+,Center,1
200781,2026-02-21,0.152686,0,0.0,90+,SPB,1
200784,2026-02-21,0.690771,1,14001.17,31-60,Center,0
200799,2026-02-21,0.279957,0,0.0,31-60,Center,0
200879,2026-02-21,0.236442,0,0.0,1-30,Center,1
200947,2026-02-21,0.510571,0,0.0,1-30,South,0
200949,2026-02-21,0.108776,0,0.0,61-90,Siberia,1
200971,2026-02-21,0.14289,0,0.0,61-90,SPB,0
200978,2026-02-21,0.011345,0,0.0,90+,Center,1
200996,2026-02-21,0.078508,1,1678.67,61-90,Siberia,0
201003,2026-02-21,0.111881,0,0.0,1-30,Center,0
201008,2026-02-21,0.087677,0,0.0,61-90,Siberia,0
201018,2026-02-21,0.169749,0,0.0,1-30,Siberia,0
201022,2026-02-21,0.117533,0,0.0,61-90,SPB,1
201027,2026-02-21,0.405611,1,8811.26,61-90,SPB,0
201051,2026-02-21,0.149293,1,4363.63,31-60,Moscow,0
201084,2026-02-21,0.119912,0,0.0,31-60,Center,0
201096,2026-02-21,0.917634,1,35125.46,1-30,Moscow,0
201109,2026-02-21,0.465931,0,0.0,90+,South,1
201115,2026-02-21,0.027983,0,0.0,90+,South,1
201134,2026-02-21,0.370407,0,0.0,61-90,Center,0
201191,2026-02-21,0.110698,0,0.0,1-30,Center,0
201213,2026-02-21,0.245817,0,0.0,31-60,South,0
201230,2026-02-21,0.348996,0,0.0,90+,Moscow,0
201238,2026-02-21,0.322181,0,0.0,90+,Ural,1
201253,2026-02-21,0.330468,0,0.0,31-60,Siberia,1
201287,2026-02-21,0.142841,1,6135.65,90+,Center,0
201308,2026-02-21,0.224386,0,0.0,61-90,South,1
201333,2026-02-21,0.073439,0,0.0,61-90,Moscow,1
201346,2026-02-21,0.146015,0,0.0,31-60,Siberia,0
201377,2026-02-21,0.352545,0,0.0,90+,Ural,0
201449,2026-02-21,0.023763,0,0.0,90+,Ural,1
201461,2026-02-21,0.761437,1,8257.46,31-60,Siberia,0
201465,2026-02-21,0.193889,0,0.0,61-90,Moscow,0
201581,2026-02-21,0.602147,0,0.0,31-60,Center,0
201591,2026-02-21,0.326115,0,0.0,90+,Center,1
201603,2026-02-21,0.01315,0,0.0,61-90,Center,1
201620,2026-02-21,0.036665,0,0.0,90+,SPB,1
201640,2026-02-21,0.289399,0,0.0,90+,Ural,1
201659,2026-02-21,0.738032,1,10518.99,31-60,SPB,0
201662,2026-02-21,0.300815,1,2706.7,1-30,Moscow,0
201726,2026-02-21,0.202258,0,0.0,31-60,Moscow,0
201780,2026-02-21,0.160585,0,0.0,61-90,Moscow,1
201798,2026-02-21,0.830085,1,11931.25,61-90,Moscow,0
201844,2026-02-21,0.125355,0,0.0,61-90,Ural,0
201952,2026-02-21,0.409695,1,2654.84,31-60,SPB,0
201955,2026-02-21,0.087239,0,0.0,31-60,Center,0
201984,2026-02-21,0.3491,1,8415.27,1-30,Siberia,0
202009,2026-02-21,0.061617,1,9691.95,90+,Siberia,1
202036,2026-02-21,0.287373,0,0.0,31-60,SPB,0
202065,2026-02-21,0.098934,0,0.0,90+,Moscow,1
202073,2026-02-21,0.190731,1,17481.64,90+,Moscow,1
202085,2026-02-21,0.137842,1,6274.37,31-60,Center,0
202129,2026-02-21,0.309261,0,0.0,1-30,Siberia,0
202131,2026-02-21,0.039158,0,0.0,90+,Moscow,1
202151,2026-02-21,0.122389,0,0.0,90+,Moscow,1
202157,2026-02-21,0.469579,0,0.0,31-60,Moscow,0
202227,2026-02-21,0.053322,0,0.0,61-90,Moscow,1
202280,2026-02-21,0.614648,1,11007.74,31-60,South,0
202298,2026-02-21,0.860046,1,21877.37,31-60,SPB,0
200082,2026-02-22,0.073587,0,0.0,61-90,SPB,0
200098,2026-02-22,0.391109,1,9354.65,1-30,Ural,0
200099,2026-02-22,0.650923,0,0.0,1-30,Center,0
200112,2026-02-22,0.050068,0,0.0,61-90,Moscow,0
200147,2026-02-22,0.231703,1,11210.59,1-30,Center,0
200209,2026-02-22,0.376376,1,36231.52,61-90,South,1
200239,2026-02-22,0.215933,0,0.0,31-60,Ural,0
200305,2026-02-22,0.054798,0,0.0,90+,Center,1
200349,2026-02-22,0.054108,1,15718.12,31-60,South,0
200354,2026-02-22,0.286316,1,15772.02,61-90,Moscow,1
200388,2026-02-22,0.057466,0,0.0,61-90,Moscow,1
200446,2026-02-22,0.200195,0,0.0,61-90,Moscow,1
200474,2026-02-22,0.536575,0,0.0,1-30,South,0
200543,2026-02-22,0.020025,0,0.0,61-90,Moscow,1
200550,2026-02-22,0.141729,0,0.0,90+,South,1
200556,2026-02-22,0.181728,0,0.0,61-90,Center,1
200605,2026-02-22,0.195152,0,0.0,90+,SPB,1
200630,2026-02-22,0.031533,0,0.0,31-60,South,0
200663,2026-02-22,0.771979,0,0.0,31-60,Center,0
