account_id,principal_amount,product_type,region
901454,13713.65,credit_card,Center
901457,128378.49,installment,Ural
901684,38400.76,cash_loan,Moscow
901702,105553.01,installment,South
901784,20612.46,credit_card,SPB
902046,52131.84,installment,South
902097,83875.24,installment,Center
902219,10930.96,cash_loan,Ural
902226,38971.03,credit_card,Ural
902263,44428.14,cash_loan,South
902274,66120.5,credit_card,South
902408,87843.6,installment,Moscow
902432,48115.44,cash_loan,Siberia
902437,48920.78,micro_loan,Moscow
902986,34359.21,micro_loan,Ural
902994,41740.28,credit_card,Center
903025,24291.89,installment,South
903028,86050.51,credit_card,Moscow
903152,64095.26,cash_loan,Moscow
903158,14302.4,micro_loan,Center
903186,13318.89,installment,Siberia
903263,22446.66,cash_loan,Moscow
903476,194674.3,credit_card,Center
903559,32959.76,micro_loan,Center
903564,64951.59,installment,Siberia
900050,30686.25,cash_loan,Siberia
900054,52340.15,cash_loan,Center
900083,26089.33,credit_card,SPB
900170,51443.81,credit_card,Moscow
900193,105659.92,micro_loan,SPB
900237,27466.61,credit_card,Moscow
900343,38988.88,cash_loan,Center
900362,45997.31,credit_card,South
900377,41890.2,credit_card,South
900437,98747.81,installment,Moscow
900444,33030.62,installment,SPB
900613,27957.18,credit_card,Ural
900868,114572.49,installment,Moscow
900899,55963.7,credit_card,Center
900958,97268.48,credit_card,South
901246,13752.62,credit_card,Center
901343,94713.53,credit_card,Siberia
901461,41764.13,installment,Center
901488,41246.15,installment,Siberia
901547,21239.93,credit_card,South
901603,174533.18,credit_card,Moscow
901757,40490.87,cash_loan,SPB
902239,146547.17,credit_card,Moscow
902327,94074.41,installment,SPB
902388,48119.4,credit_card,Moscow
902635,29100.05,credit_card,South
902987,67895.8,credit_card,South
903014,16167.75,micro_loan,SPB
903085,87545.03,cash_loan,Moscow
903117,50131.59,credit_card,Center
903134,50872.16,micro_loan,Center
903353,32584.96,installment,Siberia
900183,14091.05,credit_card,Center
900283,57660.79,micro_loan,SPB
900286,63122.65,micro_loan,Center
900503,90345.37,cash_loan,Moscow
900556,90974.78,cash_loan,Siberia
900609,27580.87,credit_card,South
900732,61439.61,installment,Moscow
900900,19367.77,credit_card,Moscow
900951,43090.98,credit_card,Ural
901000,56876.31,micro_loan,Ural
901014,27123.84,credit_card,Siberia
901054,51558.03,credit_card,Center
901075,60106.02,cash_loan,Ural
901129,155531.66,installment,SPB
901205,49736.55,installment,Center
901384,55288.58,cash_loan,Ural
901445,94173.26,installment,South
901515,74099.16,credit_card,Siberia
901588,56968.0,cash_loan,Moscow
901669,45780.23,credit_card,Center
901671,42758.97,micro_loan,Ural
901740,93695.49,credit_card,Ural
901838,21121.37,cash_loan,South
901924,105399.19,credit_card,Siberia
901986,96417.07,credit_card,Siberia
902027,46218.33,credit_card,South
902204,79016.06,cash_loan,SPB
902237,34295.04,installment,Siberia
902279,44584.15,cash_loan,SPB
902318,80479.15,installment,Center
902423,78883.38,credit_card,Siberia
902430,47385.65,cash_loan,Center
902459,45507.05,credit_card,Moscow
902494,27013.99,cash_loan,Center
902544,38632.82,cash_loan,Moscow
902882,45168.46,cash_loan,Moscow
902890,28096.17,credit_card,Center
902927,55562.69,cash_loan,Moscow
902955,101077.12,credit_card,Ural
903103,43285.95,cash_loan,Ural
903310,145180.02,installment,Moscow
903316,51754.0,installment,Siberia
903409,64943.05,cash_loan,South
903422,96329.05,credit_card,Ural
903502,36713.54,credit_card,SPB
900082,79383.15,cash_loan,Moscow
900091,84991.89,installment,South
900222,32093.5,credit_card,South
900230,30236.46,installment,Moscow
900232,66898.25,cash_loan,Center
900258,62118.68,cash_loan,SPB
900481,110515.49,credit_card,Center
900513,102864.17,credit_card,Moscow
900716,71284.37,micro_loan,Siberia
900747,29925.04,micro_loan,SPB
900818,20032.45,micro_loan,Ural
900894,47889.86,credit_card,South
901049,15212.37,credit_card,SPB
901059,49927.7,cash_loan,Center
901163,31547.69,installment,Center
901190,85712.28,credit_card,Siberia
901302,39634.32,credit_card,South
901376,20750.72,cash_loan,SPB
901455,53749.51,micro_loan,Moscow
901495,92714.24,cash_loan,Center
901530,68872.65,credit_card,Siberia
901591,40445.58,credit_card,Center
901766,43377.12,installment,Siberia
901844,15940.3,micro_loan,Center
901900,52751.53,cash_loan,South
901992,42798.74,credit_card,South
902131,43763.56,credit_card,Ural
902180,24527.42,installment,Siberia
902323,81397.81,cash_loan,Siberia
902413,53764.79,credit_card,Moscow
902633,37408.62,credit_card,Moscow
902679,34141.61,cash_loan,Moscow
902699,55339.3,micro_loan,Ural
902829,54068.69,credit_card,Center
902849,22773.5,cash_loan,Siberia
902865,26490.98,credit_card,Moscow
902888,70541.65,cash_loan,Siberia
903121,37737.64,micro_loan,Siberia
903191,33130.18,micro_loan,Moscow
903271,178312.38,credit_card,Siberia
903278,29177.59,credit_card,Center
903318,133348.29,credit_card,Siberia
903410,25227.66,cash_loan,South
903467,83542.04,installment,SPB
903551,32653.35,credit_card,Center
900073,215108.77,installment,Center
900429,39705.53,cash_loan,Center
900523,47950.78,credit_card,Moscow
900662,53137.88,installment,South
900706,45978.46,installment,Center
900748,133264.47,installment,Center
900955,36317.65,cash_loan,Center
901159,121038.86,credit_card,Center
901196,67573.4,cash_loan,SPB
901286,51467.43,credit_card,Siberia
901468,62012.24,installment,South
901503,78554.62,micro_loan,Siberia
901518,50329.05,cash_loan,Center
901596,23560.85,cash_loan,South
901613,188916.96,cash_loan,Siberia
901620,32530.44,installment,Ural
901765,31648.95,credit_card,SPB
902039,90335.82,credit_card,Moscow
902042,49541.52,cash_loan,Center
902067,52622.02,installment,South
902072,143615.4,credit_card,Siberia
902186,42005.78,micro_loan,SPB
902188,50260.27,cash_loan,South
902264,17934.56,installment,SPB
902395,29455.51,cash_loan,SPB
902468,95027.09,micro_loan,Siberia
902607,31112.71,micro_loan,Siberia
902645,87833.22,installment,South
902715,33827.18,credit_card,Center
902773,40382.53,credit_card,Center
903082,79490.76,credit_card,Center
903096,54760.1,credit_card,Center
903126,134594.24,micro_loan,South
903140,37003.35,cash_loan,Moscow
903216,33325.24,installment,Siberia
903239,140959.91,credit_card,Ural
903284,42227.33,micro_loan,Siberia
903442,94488.79,installment,Moscow
900385,72373.9,cash_loan,Moscow
900479,68642.3,micro_loan,Ural
900509,68655.04,credit_card,South
900562,37714.72,credit_card,SPB
900638,128534.56,credit_card,Ural
900660,44795.48,credit_card,Ural
900782,91613.99,micro_loan,Center
900904,48410.85,credit_card,South
900980,62658.48,credit_card,Moscow
901142,107146.11,installment,South
901168,78417.77,credit_card,SPB
901174,93364.13,micro_loan,Siberia
901278,86916.76,credit_card,South
901586,45165.66,cash_loan,Center
901650,26672.1,installment,SPB
901693,26705.88,micro_loan,Ural
901971,67723.35,credit_card,SPB
901972,73139.74,installment,SPB
902110,38273.68,cash_loan,Siberia
902158,92607.82,credit_card,Moscow
902166,44252.76,credit_card,South
902356,62117.47,cash_loan,Moscow
902369,102759.28,cash_loan,Center
902421,68795.53,cash_loan,SPB
902481,28582.45,cash_loan,Ural
902709,35592.47,installment,Siberia
902796,81818.47,installment,SPB
902968,83801.85,installment,Moscow
902975,103806.05,credit_card,Center
903007,26025.43,credit_card,SPB
903032,61445.64,installment,South
903093,125496.74,micro_loan,SPB
903145,75180.72,installment,South
903172,78253.76,micro_loan,Moscow
903175,67988.07,installment,Moscow
903338,46222.51,credit_card,Siberia
903429,173133.15,installment,Ural
903461,115700.88,micro_loan,SPB
903589,132995.16,credit_card,SPB
900065,59019.59,installment,Moscow
900098,50301.71,credit_card,SPB
900115,13105.9,cash_loan,Center
900181,70949.5,installment,SPB
900248,80710.56,cash_loan,Moscow
900310,40500.62,credit_card,Moscow
900334,43538.7,cash_loan,Ural
900350,60023.14,cash_loan,Siberia
900375,27870.12,credit_card,Center
900403,43199.15,cash_loan,South
900515,41429.03,installment,Ural
900674,96015.05,credit_card,SPB
900741,38354.63,installment,Moscow
900845,88527.88,credit_card,SPB
901132,35000.71,cash_loan,South
901139,72013.38,credit_card,South
901173,88074.42,credit_card,Center
901235,55197.98,credit_card,Center
901241,24806.91,cash_loan,Siberia
901294,35705.87,installment,South
901500,13158.3,cash_loan,Moscow
901523,87359.84,micro_loan,Center
901550,106136.25,installment,Ural
901813,103933.3,cash_loan,Center
901814,40478.68,cash_loan,Moscow
901825,64963.0,credit_card,Center
901870,36814.36,credit_card,Ural
901968,66377.72,credit_card,Center
902001,51406.29,micro_loan,Ural
902012,74181.7,installment,Moscow
902160,126935.16,credit_card,SPB
902338,59591.07,credit_card,Siberia
902386,38545.53,installment,Moscow
902387,18963.36,installment,Moscow
902422,76207.44,credit_card,Siberia
902610,55068.9,cash_loan,Moscow
902721,18823.06,cash_loan,Moscow
902797,87821.57,installment,South
902973,82822.23,cash_loan,Moscow
903018,91537.81,cash_loan,Moscow
903202,39039.02,credit_card,Center
903262,29298.1,cash_loan,South
903282,48809.09,micro_loan,Siberia
903285,108333.06,credit_card,South
903332,170288.09,installment,Ural
903417,30684.21,cash_loan,Moscow
903420,27240.19,installment,Moscow
903591,91922.36,cash_loan,Moscow
903596,11934.55,credit_card,Ural
900374,43698.65,credit_card,South
900386,87147.46,installment,SPB
900392,61524.99,installment,Siberia
900434,39671.04,micro_loan,Moscow
900667,59116.44,credit_card,Moscow
900703,22724.2,cash_loan,South
900755,29152.55,cash_loan,Moscow
900757,69203.5,installment,Moscow
900758,34970.09,micro_loan,Center
900917,111738.66,cash_loan,Moscow
900939,37993.05,installment,Siberia
901090,72160.71,credit_card,Moscow
901112,12582.96,credit_card,Center
901200,57010.3,installment,Moscow
901245,14995.77,cash_loan,Siberia
901314,29535.11,installment,Ural
901516,19458.49,cash_loan,Center
901524,76048.39,installment,South
901746,56718.81,micro_loan,Moscow
901863,62394.14,credit_card,Moscow
901865,111318.79,micro_loan,SPB
901921,35547.9,cash_loan,Moscow
901938,53830.91,credit_card,SPB
902197,61611.46,credit_card,SPB
902209,43427.22,micro_loan,South
902255,29195.46,credit_card,SPB
902345,85145.48,cash_loan,South
902511,148098.47,credit_card,Center
902594,29944.3,cash_loan,South
902630,20650.07,cash_loan,Moscow
902809,41956.93,credit_card,Moscow
902837,63862.44,credit_card,South
902841,60611.65,installment,Ural
902848,43605.83,credit_card,Ural
902931,38161.23,credit_card,Moscow
902957,115236.88,micro_loan,Moscow
902976,28530.43,cash_loan,Moscow
902977,65306.53,installment,Center
903071,96847.7,installment,Center
903196,82753.72,micro_loan,Siberia
903222,43656.16,credit_card,Moscow
903521,104040.74,cash_loan,Siberia
900278,27994.6,installment,Ural
900396,29725.31,credit_card,Center
900424,29311.25,micro_loan,South
900557,37475.4,credit_card,SPB
900908,27200.39,credit_card,Center
900918,70633.24,credit_card,Siberia
900987,64514.54,installment,Center
901114,32417.1,micro_loan,Center
901219,25997.56,credit_card,Center
901288,44503.5,cash_loan,Ural
901373,19141.57,micro_loan,Moscow
901386,27233.28,credit_card,Siberia
901443,63770.19,credit_card,South
901610,24752.98,cash_loan,SPB
901779,84094.7,credit_card,Center
901830,295534.51,credit_card,Siberia
901954,172892.11,installment,Moscow
902006,31305.82,credit_card,Siberia
902014,57639.44,micro_loan,South
902051,80167.18,credit_card,Moscow
902280,20139.86,credit_card,SPB
902304,72467.79,micro_loan,Siberia
902307,46726.53,credit_card,South
902653,63672.26,installment,Moscow
902665,33432.16,cash_loan,Moscow
902821,68700.34,installment,Siberia
902913,32127.16,micro_loan,SPB
902941,23811.82,cash_loan,Center
903156,44303.02,credit_card,Moscow
903169,36464.0,cash_loan,Center
903287,39429.27,micro_loan,Center
903397,54329.63,credit_card,Moscow
903403,75070.07,cash_loan,Center
903432,38623.3,cash_loan,Siberia
903445,115674.93,credit_card,Center
900017,65223.47,credit_card,Ural
900026,43216.5,installment,Moscow
900069,70974.17,cash_loan,Ural
900095,69157.82,micro_loan,Moscow
900096,27850.21,installment,Ural
900129,99963.28,credit_card,Moscow
900229,97799.77,credit_card,South
900536,68465.29,micro_loan,Center
900628,102903.39,cash_loan,Siberia
900675,93276.17,cash_loan,Center
900742,15064.6,micro_loan,Center
900762,56903.4,micro_loan,Moscow
900821,31111.85,installment,SPB
900889,37940.77,cash_loan,South
900983,15199.46,cash_loan,Moscow
901108,31746.11,credit_card,Siberia
901117,29614.2,cash_loan,Moscow
901180,19318.97,credit_card,Center
901208,94068.87,credit_card,SPB
901253,33803.3,installment,SPB
901378,54683.83,cash_loan,South
901423,45156.39,credit_card,Moscow
901451,55110.2,cash_loan,SPB
901511,27567.43,micro_loan,South
901570,50994.29,cash_loan,SPB
901704,79477.39,credit_card,Center
901895,28003.91,installment,Siberia
901964,74461.72,installment,SPB
902174,61166.01,credit_card,South
902201,68938.8,cash_loan,SPB
902243,35166.38,cash_loan,Moscow
902385,29323.89,micro_loan,SPB
902450,63395.11,cash_loan,Siberia
902499,55683.87,credit_card,Center
902526,28407.64,cash_loan,Siberia
902731,82041.11,cash_loan,Center
902861,55675.86,cash_loan,South
902891,52567.37,credit_card,Center
902935,78815.33,credit_card,South
902997,31949.46,cash_loan,Ural
903092,28499.4,credit_card,SPB
903106,83142.52,installment,Ural
903326,42736.91,credit_card,Moscow
903415,32724.87,credit_card,Moscow
903482,26819.05,cash_loan,Moscow
900009,51650.26,credit_card,Moscow
900015,36089.24,cash_loan,Moscow
900158,43443.3,cash_loan,Siberia
900190,19634.18,cash_loan,Siberia
900219,41393.41,micro_loan,Center
900280,26960.97,credit_card,South
900325,32476.27,credit_card,Moscow
900405,36816.25,credit_card,SPB
900428,116428.8,credit_card,SPB
900461,33939.43,credit_card,Center
900530,151008.56,micro_loan,South
900691,47324.33,cash_loan,Ural
900776,95707.1,credit_card,Siberia
900813,46908.34,credit_card,Moscow
900833,51608.26,credit_card,Center
900966,37054.47,installment,Moscow
900976,38939.28,cash_loan,Moscow
901003,39796.43,micro_loan,Center
901010,10635.5,installment,Ural
901057,61196.85,cash_loan,Ural
901121,83429.85,credit_card,Center
901297,40139.9,micro_loan,Siberia
901325,66049.6,cash_loan,South
901362,86221.87,cash_loan,South
901448,51275.6,credit_card,South
901476,27023.93,credit_card,Moscow
901578,71911.73,credit_card,South
901676,62302.69,micro_loan,SPB
901724,84343.95,installment,Center
902081,62225.77,cash_loan,South
902140,27528.31,micro_loan,Moscow
902223,29234.59,credit_card,Siberia
902273,43467.48,installment,Moscow
902314,54025.83,installment,Center
902333,32752.77,micro_loan,Moscow
902453,59356.85,cash_loan,Moscow
902562,39052.82,credit_card,Moscow
902704,22948.57,installment,SPB
902799,60101.0,cash_loan,Ural
902805,40353.59,micro_loan,Center
902808,78167.3,credit_card,Center
902810,50930.08,cash_loan,Moscow
902857,373395.73,credit_card,Moscow
902939,117975.25,micro_loan,Ural
902984,51311.38,installment,SPB
902992,49466.83,installment,Center
903207,40998.52,cash_loan,Center
903274,40412.74,micro_loan,SPB
903280,43307.29,installment,SPB
903299,29863.9,installment,SPB
903303,21764.19,cash_loan,Moscow
903440,38707.97,cash_loan,South
903543,43368.87,cash_loan,Moscow
903544,41495.64,credit_card,South
900104,172262.85,credit_card,Ural
900344,35616.19,cash_loan,Moscow
900611,88667.0,installment,South
900677,58188.47,cash_loan,Center
900834,50842.89,credit_card,Moscow
900923,39297.53,installment,Siberia
901047,35351.71,micro_loan,Siberia
901172,76681.23,installment,Siberia
901184,40032.12,credit_card,Moscow
901310,88005.1,cash_loan,Siberia
901344,84705.53,credit_card,Moscow
901406,38212.14,credit_card,SPB
901487,43585.29,credit_card,Moscow
901807,70519.77,cash_loan,Center
901815,58881.15,credit_card,Ural
901879,31393.56,cash_loan,SPB
901882,81256.4,credit_card,Siberia
901919,93831.31,micro_loan,SPB
902064,68901.75,credit_card,Moscow
902187,11415.94,credit_card,South
902238,21818.89,credit_card,Center
902269,35217.26,credit_card,Moscow
902300,18089.65,cash_loan,SPB
902554,24783.23,cash_loan,Ural
902708,212237.25,installment,Siberia
902883,80177.63,credit_card,South
903083,39842.57,cash_loan,Center
903174,13294.88,micro_loan,Moscow
903238,93609.45,installment,Moscow
903241,70562.35,credit_card,Siberia
903576,48277.46,micro_loan,Moscow
900016,74756.69,installment,Siberia
900020,134982.18,credit_card,Center
900100,27434.25,credit_card,Ural
900186,57334.97,installment,Siberia
900257,67114.67,credit_card,South
900274,37258.0,credit_card,Siberia
900779,86727.49,installment,Ural
900829,41608.92,credit_card,Center
900843,36696.33,credit_card,South
900879,94475.64,installment,South
900946,41427.5,cash_loan,Center
901105,22794.56,credit_card,Center
901272,186474.4,credit_card,Ural
901329,129558.69,credit_card,Moscow
901345,40720.87,credit_card,South
901368,26798.8,credit_card,Siberia
901382,28070.21,credit_card,Center
901392,39889.44,installment,Moscow
901527,49765.37,credit_card,Moscow
901584,76219.7,credit_card,SPB
901627,73593.9,cash_loan,Center
901696,54637.66,credit_card,Moscow
901809,57587.9,micro_loan,Moscow
901837,146848.94,cash_loan,South
902035,55373.18,micro_loan,Moscow
902069,78095.98,cash_loan,Center
902344,63828.22,cash_loan,Moscow
902373,24765.17,credit_card,SPB
902465,126369.59,credit_card,Moscow
902555,128040.97,cash_loan,SPB
902563,41239.5,micro_loan,SPB
902584,34115.8,credit_card,Siberia
902590,24925.16,cash_loan,Center
902685,73648.52,cash_loan,SPB
902716,114367.38,cash_loan,South
902787,49354.07,installment,Center
902876,36340.78,installment,South
902924,72467.51,cash_loan,Moscow
902990,74506.3,credit_card,Center
903064,146915.9,cash_loan,Siberia
903308,59771.46,cash_loan,South
900166,61008.27,installment,South
900255,41089.5,credit_card,Center
900270,50675.07,credit_card,SPB
900271,35370.85,cash_loan,Center
900303,77511.44,installment,Center
900549,37490.86,micro_loan,Ural
900692,19188.81,cash_loan,South
900721,45576.38,cash_loan,South
900773,95978.33,installment,South
900866,20103.99,installment,South
900910,54108.79,cash_loan,Center
901028,91313.77,credit_card,Moscow
901050,40140.96,cash_loan,Siberia
901087,63396.29,credit_card,Moscow
901158,39723.76,micro_loan,SPB
901346,34913.77,credit_card,Center
901683,48663.39,cash_loan,South
901712,23997.71,credit_card,Center
902216,26595.2,cash_loan,Moscow
902478,95613.5,cash_loan,Center
902506,54101.89,credit_card,Moscow
902539,63521.55,cash_loan,SPB
902649,176190.48,credit_card,Moscow
902664,115752.92,credit_card,Ural
902756,63594.88,cash_loan,Siberia
902855,42651.07,micro_loan,Siberia
902870,62813.71,credit_card,South
903011,16928.12,cash_loan,Moscow
903242,38942.32,installment,Ural
903325,49767.44,installment,Siberia
903515,60792.75,cash_loan,Moscow
903570,88453.05,credit_card,SPB
900126,66951.37,cash_loan,Center
900137,73821.46,credit_card,SPB
900252,95027.81,installment,Ural
900299,38545.44,credit_card,Moscow
900327,118502.39,installment,Center
900406,39670.79,cash_loan,Moscow
900521,81265.23,cash_loan,Ural
900693,46240.08,credit_card,Ural
900817,52430.22,cash_loan,Moscow
900844,85337.58,cash_loan,South
901007,120370.43,credit_card,Moscow
901008,85480.65,credit_card,Siberia
901034,31767.26,credit_card,Moscow
901041,25057.5,micro_loan,Ural
901061,76525.38,credit_card,Ural
901154,85096.97,credit_card,Center
901201,19498.6,micro_loan,Moscow
901223,98282.15,cash_loan,Ural
901333,56378.55,cash_loan,South
901379,25198.7,cash_loan,South
901688,19201.84,installment,Ural
901773,39140.16,credit_card,Center
901795,65559.61,credit_card,Center
901826,37631.98,micro_loan,Moscow
902312,67461.22,credit_card,Ural
902366,49563.53,credit_card,SPB
902414,57121.71,credit_card,SPB
902429,25931.84,credit_card,South
902688,109073.36,installment,Moscow
902719,82460.02,credit_card,South
902828,25551.85,cash_loan,Moscow
902896,78921.76,credit_card,South
902906,128432.56,cash_loan,Moscow
903167,41708.36,installment,Siberia
903256,137496.29,cash_loan,Moscow
903295,31337.57,installment,Moscow
903368,44619.11,micro_loan,South
903464,44783.56,credit_card,Center
903567,69105.36,installment,Center
900048,38458.48,installment,SPB
900118,85612.48,credit_card,South
900313,52899.43,cash_loan,Ural
900365,35262.78,credit_card,Moscow
900494,110502.84,credit_card,Moscow
900589,33986.99,micro_loan,South
900624,122888.57,cash_loan,Center
900633,31101.81,credit_card,Moscow
901103,88382.32,micro_loan,Siberia
901120,35691.6,cash_loan,SPB
901222,38298.23,micro_loan,SPB
901318,102004.42,credit_card,Center
901513,26425.53,credit_card,Center
901639,17671.09,installment,Ural
902036,56690.12,cash_loan,SPB
902124,18913.45,micro_loan,SPB
902193,37800.16,installment,Center
902210,29895.69,credit_card,Center
902253,64431.35,credit_card,Center
902267,81037.59,credit_card,Center
902298,57296.68,cash_loan,Center
902343,26420.42,micro_loan,Ural
902438,72598.39,credit_card,South
902502,73042.08,cash_loan,Moscow
902525,48914.16,installment,Center
902576,68293.53,cash_loan,Center
902638,26007.49,credit_card,Center
902745,15009.31,cash_loan,SPB
902818,34843.57,credit_card,Center
902834,57166.17,installment,Center
902889,33471.07,installment,Moscow
902907,125606.94,cash_loan,SPB
902909,69688.87,installment,SPB
902950,40333.7,cash_loan,Moscow
903130,33632.31,cash_loan,Moscow
903142,40780.27,cash_loan,Moscow
903177,82918.74,cash_loan,Center
903245,60790.23,cash_loan,SPB
903279,29468.95,installment,SPB
903342,77096.19,cash_loan,Ural
903418,39175.38,installment,Center
903534,49971.92,credit_card,Siberia
903580,24221.93,installment,South
900086,42954.58,cash_loan,Center
900117,26359.37,credit_card,SPB
900206,27618.25,credit_card,Siberia
900340,45160.08,credit_card,South
900575,57741.77,installment,Moscow
900593,22077.07,credit_card,Siberia
900620,55506.0,cash_loan,Center
900679,133967.32,cash_loan,SPB
900698,81413.58,cash_loan,Moscow
900765,54076.04,micro_loan,SPB
900826,63898.51,credit_card,Siberia
900831,44980.64,cash_loan,Center
900887,76360.32,credit_card,South
901042,26483.94,installment,Siberia
901182,145746.28,installment,Ural
901262,51108.55,cash_loan,Moscow
901349,75661.23,credit_card,South
901408,69511.75,cash_loan,Center
901615,85145.92,installment,South
901643,22611.57,cash_loan,Moscow
901677,53079.24,credit_card,Moscow
901700,27455.9,cash_loan,Center
901701,40828.18,installment,Moscow
901745,15871.92,credit_card,South
901908,50097.94,micro_loan,Moscow
902089,34586.59,installment,Moscow
902092,64720.61,credit_card,SPB
902173,35474.69,cash_loan,SPB
902234,35161.26,micro_loan,Center
902309,28091.38,credit_card,Moscow
902445,25072.45,credit_card,SPB
902490,80477.72,credit_card,Moscow
902515,107571.19,cash_loan,South
902517,36238.99,credit_card,Moscow
902531,9843.55,installment,Center
902550,64883.45,credit_card,Moscow
902624,55073.51,installment,Ural
902795,42541.0,installment,Moscow
902875,23430.64,cash_loan,Center
902912,66104.21,credit_card,South
902970,16039.12,installment,Moscow
903070,43715.72,installment,Center
903272,104178.59,credit_card,Center
903290,42084.06,cash_loan,Ural
903348,33118.9,credit_card,Moscow
903377,80736.19,installment,Center
903468,25379.99,credit_card,Moscow
903512,67996.25,installment,Moscow
900089,27432.77,cash_loan,Moscow
900263,100894.91,installment,Moscow
900268,51668.25,installment,SPB
900321,74478.44,cash_loan,SPB
900336,14796.51,installment,Moscow
900512,81649.23,credit_card,SPB
900580,52435.51,credit_card,Ural
900604,48891.85,credit_card,Center
900723,40765.11,installment,Ural
900915,34217.05,micro_loan,Center
901169,29750.38,micro_loan,Ural
901306,29756.79,installment,Moscow
901576,18197.7,cash_loan,Ural
901657,52699.16,cash_loan,Moscow
901748,51107.11,micro_loan,South
901803,64263.09,installment,Center
901887,32179.28,cash_loan,Moscow
902175,26106.61,installment,Center
902329,23598.09,cash_loan,Ural
902439,112672.95,credit_card,Center
902470,17790.49,micro_loan,SPB
902578,19740.95,installment,South
902587,79580.35,cash_loan,Center
902631,65429.08,micro_loan,Center
902707,46544.37,credit_card,Center
902734,75512.54,installment,Center
902738,67549.06,cash_loan,Siberia
902760,26246.41,installment,Ural
902765,29750.31,micro_loan,Siberia
902811,111241.31,installment,South
902933,32981.84,credit_card,Ural
903076,33841.97,micro_loan,Moscow
903182,24917.64,credit_card,Center
903201,39084.04,micro_loan,South
903224,86765.72,credit_card,South
903251,40218.95,cash_loan,Moscow
903293,25668.36,credit_card,Center
903312,51062.65,credit_card,Siberia
903477,85828.32,cash_loan,Center
903495,55183.4,cash_loan,Ural
903539,47519.81,credit_card,Center
900067,83535.65,credit_card,Moscow
900138,60847.74,cash_loan,Siberia
900174,36226.01,credit_card,Moscow
900235,31969.99,cash_loan,South
900266,60892.22,micro_loan,Center
900438,66766.91,credit_card,Center
900529,54847.18,micro_loan,SPB
900540,55056.5,credit_card,Moscow
900711,99437.35,micro_loan,Ural
900876,42194.74,credit_card,SPB
900921,263291.63,installment,Moscow
900952,28592.74,cash_loan,South
901256,29283.25,credit_card,Siberia
901289,26984.4,installment,Center
901434,35581.93,cash_loan,South
901481,122697.51,cash_loan,SPB
901649,35362.54,credit_card,SPB
901664,59841.22,credit_card,Ural
901883,55556.44,credit_card,Ural
901948,158261.17,installment,South
901959,53314.67,installment,SPB
901983,32427.35,credit_card,Moscow
902033,61095.37,credit_card,South
902379,35499.0,micro_loan,Center
902392,25720.17,cash_loan,Ural
902401,70501.58,installment,South
902405,130026.79,credit_card,Siberia
902593,111683.27,credit_card,Siberia
902683,45544.04,installment,SPB
902690,41687.56,credit_card,Siberia
902903,14812.46,cash_loan,SPB
903104,93820.59,micro_loan,SPB
903259,20556.92,installment,Moscow
903373,41458.21,installment,Ural
903407,28536.93,credit_card,Center
903558,27019.28,cash_loan,Moscow
903584,32163.55,credit_card,SPB
900128,19311.05,installment,Siberia
900148,30608.39,cash_loan,Moscow
900217,85908.6,installment,Center
900282,37429.6,credit_card,Siberia
900411,37828.03,credit_card,Center
900477,43107.62,micro_loan,Ural
900520,74336.63,micro_loan,Siberia
900601,77189.79,credit_card,Siberia
900768,52016.32,cash_loan,South
900999,215122.34,installment,Center
901038,51724.96,micro_loan,Moscow
901091,52109.92,credit_card,Ural
901111,34173.69,cash_loan,Ural
901238,20742.28,credit_card,South
901400,27494.77,cash_loan,Siberia
901415,111357.85,micro_loan,South
901728,139478.9,credit_card,Center
901787,28745.63,cash_loan,Moscow
901796,113753.82,installment,SPB
901994,55792.14,cash_loan,SPB
902049,164686.91,installment,Moscow
902109,23555.28,installment,Moscow
902225,56832.87,cash_loan,Siberia
902394,52315.78,micro_loan,Center
902396,108743.7,micro_loan,Ural
902449,118121.28,credit_card,South
902614,62291.85,cash_loan,SPB
902623,88534.06,credit_card,Siberia
902659,154103.24,cash_loan,Moscow
902724,69308.03,micro_loan,Moscow
902820,49189.74,cash_loan,Ural
903020,42614.93,cash_loan,Moscow
903119,195235.89,credit_card,SPB
903127,44440.44,cash_loan,Center
903277,51175.97,installment,Ural
903301,18852.9,installment,Moscow
903431,41254.06,installment,Ural
903435,44980.25,installment,Center
903488,45060.38,cash_loan,Center
903597,86655.63,credit_card,Center
900352,30173.57,micro_loan,South
900366,108547.42,micro_loan,Center
900400,30175.36,cash_loan,Moscow
900518,56764.4,credit_card,Center
900606,40942.54,credit_card,Moscow
900686,47619.25,micro_loan,Siberia
900778,111912.42,credit_card,Siberia
900790,45802.14,installment,Siberia
900850,24140.83,cash_loan,Moscow
900872,38698.02,cash_loan,Siberia
901109,24431.95,credit_card,South
901244,52201.2,installment,South
901422,31069.3,cash_loan,Center
901528,29091.46,installment,Moscow
901651,27925.89,credit_card,Siberia
901708,91374.45,cash_loan,Siberia
901774,53305.31,installment,Moscow
901801,21266.96,cash_loan,Moscow
902010,58765.39,installment,Center
902164,29433.63,cash_loan,Moscow
902362,92524.1,credit_card,South
902364,218468.56,credit_card,Siberia
902402,16357.23,credit_card,Ural
902733,32703.53,cash_loan,Moscow
902798,16054.19,cash_loan,Moscow
902871,34091.58,installment,Moscow
903056,86148.66,installment,South
903113,111737.79,cash_loan,Ural
