event_id,case_id,event_dttm,channel,contact_result
3408,1294,2026-04-09 09:49:00,call,RPC
1899,719,2026-01-23 18:04:00,call,Wrong number
46,22,2026-01-28 13:41:00,sms,Promise
258,97,2026-03-13 12:31:00,call,No answer
55,25,2026-03-05 10:12:00,sms,RPC
294,112,2026-01-10 14:34:00,call,Promise
5648,2109,2026-02-10 15:12:00,call,RPC
1229,477,2026-03-02 11:17:00,email,No answer
1325,514,2026-03-11 12:12:00,call,No answer
5738,2143,2026-02-08 20:51:00,call,No answer
786,303,2026-03-15 09:08:00,sms,Promise
1181,455,2026-02-04 19:00:00,call,No answer
6771,2519,2026-01-26 12:28:00,sms,No answer
3086,1158,2026-01-07 11:20:00,call,No answer
1790,681,2026-02-05 08:03:00,sms,Wrong number
643,251,2026-02-13 11:51:00,sms,No answer
5320,1993,2026-03-23 20:34:00,sms,No answer
5312,1991,2026-02-16 15:58:00,call,RPC
2826,1067,2026-02-10 13:58:00,call,No answer
4868,1835,2026-02-05 09:58:00,sms,No answer
6293,2350,2026-02-19 18:59:00,call,Promise
1827,695,2026-03-01 16:11:00,sms,Promise
5673,2118,2026-02-09 18:50:00,sms,RPC
422,160,2026-01-21 13:07:00,sms,No answer
3147,1188,2026-02-02 11:03:00,email,Promise
6953,2598,2026-01-11 20:37:00,sms,No answer
3165,1193,2026-02-08 08:48:00,sms,Promise
4882,1843,2026-02-05 11:54:00,sms,RPC
6446,2412,2026-04-05 14:03:00,sms,RPC
637,249,2026-03-13 09:06:00,call,No answer
5177,1939,2026-03-12 19:17:00,call,No answer
2549,965,2026-03-07 08:45:00,call,RPC
2429,920,2026-02-22 15:58:00,sms,No answer
2305,877,2026-04-02 11:12:00,call,RPC
111,42,2026-02-16 08:20:00,sms,Promise
3067,1152,2026-02-18 09:09:00,sms,Wrong number
1937,732,2026-01-29 18:59:00,call,No answer
4440,1679,2026-04-02 13:01:00,call,RPC
1091,418,2026-02-08 16:31:00,sms,No answer
1713,649,2026-01-29 19:16:00,call,Promise
6846,2553,2026-01-29 17:21:00,call,Wrong number
5663,2115,2026-02-18 10:10:00,call,No answer
5369,2011,2026-04-01 09:09:00,call,No answer
5459,2041,2026-02-02 16:03:00,call,Promise
748,286,2026-01-13 18:20:00,sms,Promise
4522,1708,2026-01-25 20:23:00,call,RPC
6344,2373,2026-02-11 17:14:00,sms,No answer
4040,1528,2026-03-26 16:47:00,call,Promise
5678,2120,2026-01-15 20:10:00,sms,RPC
533,199,2026-02-14 11:35:00,sms,Promise
5224,1958,2026-02-08 17:54:00,call,RPC
3421,1301,2026-02-05 15:29:00,email,Promise
3658,1390,2026-01-09 15:46:00,call,No answer
2933,1106,2026-03-28 20:43:00,sms,No answer
6384,2388,2026-03-18 09:55:00,call,Promise
5150,1933,2026-03-06 14:16:00,call,Promise
5597,2093,2026-04-06 19:53:00,call,RPC
6509,2432,2026-01-30 19:33:00,sms,Wrong number
3614,1374,2026-03-27 12:14:00,call,No answer
3805,1447,2026-01-26 08:36:00,call,RPC
1632,626,2026-01-21 13:43:00,call,RPC
1445,560,2026-02-15 19:44:00,call,RPC
5393,2019,2026-02-02 19:40:00,email,No answer
2902,1095,2026-03-14 17:09:00,sms,Promise
6268,2341,2026-01-05 19:05:00,sms,No answer
1200,465,2026-02-18 16:16:00,call,RPC
1322,512,2026-01-28 20:26:00,call,No answer
1349,527,2026-02-25 10:10:00,call,No answer
4284,1617,2026-03-10 16:15:00,call,RPC
566,215,2026-02-16 11:54:00,sms,No answer
6646,2479,2026-03-29 15:14:00,sms,Promise
2084,789,2026-02-10 11:57:00,call,Promise
3444,1306,2026-03-17 18:36:00,call,No answer
6795,2533,2026-03-07 18:32:00,call,No answer
2218,836,2026-02-10 10:09:00,call,No answer
6214,2323,2026-01-24 10:59:00,sms,Wrong number
949,368,2026-03-07 09:08:00,sms,No answer
1767,674,2026-02-03 15:52:00,call,No answer
5774,2155,2026-03-13 12:34:00,call,Wrong number
5343,2002,2026-03-25 17:23:00,call,RPC
1146,444,2026-01-21 13:27:00,sms,No answer
1160,448,2026-02-24 09:44:00,sms,Wrong number
2926,1104,2026-03-31 13:23:00,call,No answer
4430,1676,2026-02-26 14:29:00,call,Promise
4783,1798,2026-01-17 19:50:00,sms,No answer
5382,2016,2026-02-11 09:50:00,sms,No answer
6272,2343,2026-04-11 09:34:00,call,No answer
1967,744,2026-03-07 10:03:00,call,Promise
4476,1694,2026-03-27 12:03:00,call,RPC
5786,2161,2026-03-21 08:30:00,call,RPC
4604,1740,2026-01-07 14:20:00,call,No answer
5915,2210,2026-03-23 08:51:00,sms,RPC
3681,1398,2026-02-08 11:20:00,call,RPC
1577,607,2026-03-31 10:54:00,call,Promise
6170,2313,2026-03-20 08:04:00,sms,No answer
3775,1435,2026-03-22 18:45:00,call,Promise
3106,1168,2026-01-21 20:06:00,sms,No answer
659,256,2026-03-30 20:59:00,call,RPC
2163,820,2026-03-02 20:39:00,call,No answer
5778,2157,2026-01-16 19:00:00,call,RPC
4210,1587,2026-03-23 20:09:00,call,RPC
1164,449,2026-02-14 15:28:00,sms,Promise
133,50,2026-02-19 09:45:00,sms,Promise
5996,2250,2026-01-18 10:54:00,sms,RPC
2648,1002,2026-03-02 17:21:00,sms,No answer
1457,564,2026-01-16 19:07:00,call,Promise
3895,1475,2026-03-28 15:01:00,email,No answer
6346,2374,2026-03-29 08:14:00,sms,Promise
242,94,2026-03-03 10:47:00,call,Promise
1292,500,2026-02-22 19:02:00,sms,RPC
752,288,2026-03-01 13:23:00,sms,No answer
6554,2445,2026-04-08 19:36:00,sms,No answer
2913,1099,2026-02-13 18:13:00,sms,RPC
6826,2546,2026-04-04 18:37:00,sms,No answer
3818,1450,2026-01-13 14:47:00,sms,Wrong number
2984,1120,2026-03-04 20:37:00,call,No answer
5970,2234,2026-03-01 18:48:00,email,RPC
624,243,2026-01-14 13:56:00,call,No answer
4506,1703,2026-03-06 18:46:00,sms,Promise
1397,543,2026-02-16 19:25:00,call,Promise
6640,2478,2026-01-22 11:55:00,sms,No answer
4381,1652,2026-04-04 11:42:00,call,RPC
492,185,2026-01-17 08:19:00,call,No answer
326,130,2026-03-30 13:44:00,email,No answer
1856,703,2026-01-24 17:05:00,call,No answer
3843,1457,2026-02-02 16:20:00,call,RPC
6689,2490,2026-02-20 15:00:00,email,No answer
1906,721,2026-02-05 11:31:00,call,RPC
4045,1531,2026-03-07 16:57:00,call,Promise
122,47,2026-01-25 12:40:00,call,RPC
2953,1112,2026-04-06 08:16:00,call,Promise
5260,1972,2026-03-19 20:58:00,call,RPC
6248,2333,2026-01-07 19:00:00,call,RPC
6104,2291,2026-04-02 20:13:00,sms,No answer
1377,537,2026-03-29 20:14:00,email,RPC
4419,1671,2026-01-26 09:22:00,email,No answer
1945,734,2026-02-17 16:48:00,call,No answer
201,78,2026-03-08 09:21:00,call,Promise
6236,2330,2026-04-06 15:52:00,sms,RPC
4403,1663,2026-02-12 17:10:00,call,No answer
4584,1734,2026-04-14 13:10:00,call,Promise
745,285,2026-02-23 15:32:00,sms,No answer
4729,1779,2026-02-02 14:55:00,call,No answer
142,52,2026-01-22 17:23:00,call,No answer
3587,1362,2026-01-22 19:33:00,call,No answer
1315,508,2026-02-21 10:00:00,call,RPC
5362,2008,2026-01-24 16:40:00,call,RPC
3991,1508,2026-03-05 18:19:00,call,RPC
1842,699,2026-03-28 19:12:00,call,No answer
5818,2172,2026-01-05 17:05:00,sms,No answer
6926,2588,2026-04-04 15:32:00,call,RPC
606,235,2026-03-03 11:16:00,call,Wrong number
7,3,2026-02-16 18:46:00,sms,No answer
6302,2354,2026-03-08 15:35:00,sms,Promise
6763,2518,2026-03-31 11:19:00,call,No answer
1352,529,2026-01-16 11:30:00,call,Promise
284,107,2026-02-03 08:52:00,sms,No answer
1072,412,2026-04-04 08:58:00,call,RPC
467,178,2026-03-15 14:20:00,call,RPC
2897,1094,2026-01-28 13:23:00,sms,Promise
77,31,2026-01-26 16:28:00,sms,No answer
3631,1381,2026-02-25 15:26:00,sms,No answer
4595,1737,2026-02-28 20:01:00,call,No answer
156,57,2026-01-06 14:26:00,sms,Promise
5058,1904,2026-01-11 19:55:00,call,No answer
6597,2461,2026-02-22 12:50:00,call,RPC
2832,1069,2026-02-28 12:57:00,email,No answer
79,32,2026-03-12 10:29:00,call,No answer
3117,1174,2026-03-15 09:42:00,call,RPC
4914,1857,2026-02-11 11:52:00,call,No answer
308,124,2026-02-11 14:03:00,call,RPC
2435,921,2026-04-10 18:11:00,call,No answer
6613,2468,2026-01-19 13:59:00,email,RPC
5403,2023,2026-03-02 12:24:00,sms,RPC
5120,1924,2026-02-02 20:54:00,email,No answer
3274,1232,2026-01-15 20:52:00,sms,RPC
6859,2557,2026-02-16 14:41:00,email,RPC
5000,1884,2026-03-29 09:04:00,call,No answer
2825,1067,2026-02-09 20:24:00,call,No answer
6930,2589,2026-01-27 18:39:00,email,No answer
6943,2593,2026-02-24 14:48:00,call,Promise
1761,672,2026-03-13 15:32:00,email,No answer
5684,2123,2026-02-09 08:50:00,sms,Promise
2160,819,2026-03-18 20:06:00,call,Wrong number
5999,2253,2026-02-19 18:22:00,email,RPC
4198,1584,2026-02-28 15:09:00,sms,Wrong number
2241,848,2026-01-18 17:56:00,sms,No answer
197,77,2026-02-03 16:55:00,sms,Promise
5645,2109,2026-02-08 19:16:00,sms,No answer
5879,2193,2026-01-30 09:10:00,call,RPC
2585,982,2026-03-29 16:47:00,sms,RPC
2168,822,2026-03-18 16:26:00,email,No answer
1394,542,2026-02-07 10:08:00,call,RPC
5870,2189,2026-03-24 12:18:00,call,No answer
4318,1628,2026-03-21 10:40:00,call,RPC
3668,1393,2026-03-29 16:08:00,call,No answer
5375,2014,2026-02-14 17:48:00,call,Promise
4579,1732,2026-02-25 20:15:00,call,RPC
4286,1618,2026-02-03 20:16:00,sms,RPC
3345,1269,2026-02-15 10:06:00,sms,Wrong number
2575,978,2026-03-28 11:52:00,call,RPC
1183,456,2026-02-27 18:39:00,sms,Promise
2695,1021,2026-03-03 17:33:00,sms,RPC
6377,2386,2026-03-15 10:36:00,call,No answer
6516,2434,2026-01-29 17:05:00,call,Promise
3193,1203,2026-04-12 11:14:00,sms,RPC
4594,1737,2026-02-18 12:16:00,email,Promise
3114,1172,2026-01-30 18:27:00,call,RPC
800,308,2026-01-01 12:01:00,call,Promise
3074,1154,2026-02-07 16:56:00,sms,RPC
5408,2026,2026-01-25 11:55:00,call,Promise
1376,537,2026-03-20 20:59:00,call,Promise
5379,2015,2026-03-27 11:57:00,email,Promise
2610,991,2026-02-11 12:36:00,email,RPC
3417,1298,2026-03-18 09:24:00,call,No answer
952,368,2026-03-08 11:22:00,sms,RPC
5807,2168,2026-01-18 13:29:00,call,No answer
2798,1057,2026-02-03 20:44:00,sms,Promise
5218,1954,2026-01-27 14:51:00,sms,Wrong number
4105,1554,2026-01-22 09:24:00,sms,No answer
4503,1703,2026-03-13 16:46:00,call,RPC
4421,1671,2026-01-23 11:12:00,call,RPC
5460,2041,2026-02-07 10:39:00,email,Promise
1,1,2026-02-28 18:14:00,call,No answer
545,204,2026-02-03 19:36:00,sms,No answer
6939,2592,2026-03-01 16:17:00,call,No answer
1794,682,2026-01-28 20:15:00,call,No answer
5004,1884,2026-03-22 13:39:00,call,Promise
4,1,2026-03-14 17:16:00,call,RPC
3385,1285,2026-02-08 16:51:00,sms,Promise
3726,1415,2026-02-15 20:02:00,sms,No answer
5170,1938,2026-01-11 13:33:00,call,Promise
6154,2309,2026-02-13 18:50:00,call,Promise
6382,2387,2026-03-28 13:56:00,call,RPC
2556,968,2026-03-11 10:33:00,call,No answer
6349,2375,2026-02-24 09:32:00,sms,RPC
2563,969,2026-02-04 19:14:00,email,Wrong number
4831,1820,2026-02-13 13:51:00,sms,No answer
3216,1212,2026-02-09 18:00:00,call,No answer
63,27,2026-03-26 15:42:00,email,Promise
5164,1937,2026-03-14 16:36:00,sms,No answer
5701,2130,2026-04-09 15:33:00,sms,RPC
5302,1985,2026-03-02 14:32:00,call,No answer
2713,1027,2026-01-13 10:51:00,sms,No answer
2257,853,2026-03-14 09:02:00,sms,Promise
6115,2293,2026-03-02 12:18:00,sms,No answer
506,190,2026-03-30 12:27:00,call,RPC
5515,2059,2026-02-12 12:03:00,call,No answer
2196,830,2026-03-25 13:00:00,call,No answer
4371,1650,2026-03-30 18:51:00,call,Promise
1245,481,2026-02-13 16:50:00,call,No answer
5590,2091,2026-01-29 15:52:00,call,No answer
234,91,2026-02-15 09:45:00,call,No answer
1040,402,2026-02-12 17:10:00,sms,No answer
6574,2452,2026-02-15 14:38:00,call,No answer
4552,1717,2026-02-05 19:45:00,call,No answer
3884,1471,2026-03-07 10:15:00,sms,No answer
5896,2202,2026-03-18 19:06:00,email,No answer
4315,1628,2026-03-23 09:21:00,call,Promise
2333,887,2026-02-16 12:47:00,call,Promise
6050,2271,2026-02-17 15:11:00,email,Promise
6916,2586,2026-03-01 08:19:00,sms,No answer
2815,1064,2026-02-08 19:26:00,call,Promise
2450,927,2026-02-03 16:29:00,sms,Promise
3971,1500,2026-02-12 15:32:00,call,No answer
374,146,2026-04-05 11:25:00,call,RPC
103,40,2026-01-30 09:48:00,call,Promise
6661,2483,2026-03-29 15:46:00,call,Promise
406,156,2026-02-27 15:22:00,sms,RPC
5385,2017,2026-01-18 19:38:00,email,No answer
4910,1856,2026-03-02 08:18:00,sms,Wrong number
4167,1572,2026-01-19 20:09:00,call,No answer
3076,1154,2026-02-04 11:39:00,call,Wrong number
6599,2463,2026-01-20 18:30:00,call,No answer
3016,1130,2026-03-09 20:46:00,call,No answer
2465,932,2026-03-05 17:49:00,call,RPC
513,193,2026-02-01 16:57:00,email,No answer
3229,1217,2026-02-17 09:30:00,sms,No answer
4129,1562,2026-04-07 13:18:00,sms,Promise
5895,2202,2026-03-15 17:19:00,sms,RPC
3429,1303,2026-03-21 12:36:00,email,Wrong number
3820,1450,2026-01-13 09:20:00,sms,RPC
4417,1671,2026-01-24 10:59:00,call,Promise
255,96,2026-03-13 12:53:00,sms,No answer
2699,1024,2026-02-17 12:08:00,call,No answer
4644,1751,2026-01-26 12:07:00,call,No answer
2303,876,2026-01-16 13:29:00,sms,No answer
868,338,2026-02-05 18:24:00,call,Promise
4438,1679,2026-04-08 12:01:00,call,No answer
6611,2467,2026-02-08 12:48:00,sms,RPC
5223,1957,2026-03-13 15:22:00,call,Promise
5770,2154,2026-02-22 10:39:00,call,RPC
2959,1114,2026-02-15 13:18:00,call,RPC
4453,1686,2026-02-09 12:51:00,call,RPC
2979,1119,2026-02-09 11:54:00,sms,RPC
1875,712,2026-04-06 08:29:00,call,No answer
1920,727,2026-01-24 19:40:00,call,No answer
22,12,2026-01-09 20:30:00,email,No answer
2660,1008,2026-04-04 08:21:00,sms,Promise
3128,1178,2026-04-13 20:06:00,email,RPC
5747,2147,2026-02-23 13:28:00,sms,Promise
6302,2354,2026-03-08 12:42:00,sms,Promise
6850,2554,2026-02-28 12:27:00,call,RPC
6369,2383,2026-02-10 08:29:00,sms,No answer
6693,2490,2026-02-27 19:57:00,sms,No answer
2894,1092,2026-03-31 20:41:00,call,RPC
2425,919,2026-03-20 14:23:00,call,RPC
2816,1064,2026-02-16 19:29:00,sms,Promise
4434,1678,2026-03-24 10:05:00,call,No answer
5795,2163,2026-02-07 11:21:00,sms,Promise
274,102,2026-01-08 12:06:00,call,No answer
2307,878,2026-01-16 17:15:00,sms,No answer
316,126,2026-01-22 16:15:00,call,RPC
2165,821,2026-01-24 15:20:00,sms,No answer
4081,1544,2026-04-04 13:38:00,call,No answer
4345,1639,2026-02-17 14:30:00,call,No answer
2989,1121,2026-04-05 15:55:00,call,Promise
4366,1648,2026-03-03 16:16:00,call,Wrong number
4136,1565,2026-02-24 11:15:00,email,RPC
5725,2139,2026-04-06 15:49:00,email,No answer
4462,1689,2026-04-02 12:51:00,sms,No answer
1496,575,2026-01-14 14:56:00,call,No answer
4437,1679,2026-03-31 18:35:00,call,No answer
1342,522,2026-03-26 12:38:00,call,Promise
5357,2006,2026-01-17 20:12:00,sms,No answer
6526,2437,2026-02-12 12:31:00,sms,RPC
4283,1617,2026-03-03 17:38:00,call,RPC
2888,1091,2026-03-13 18:13:00,sms,RPC
5153,1934,2026-02-26 18:39:00,call,Promise
6443,2412,2026-03-28 15:04:00,call,Promise
5217,1952,2026-01-24 10:14:00,call,No answer
1104,423,2026-02-13 09:16:00,sms,Wrong number
889,345,2026-03-20 16:23:00,sms,RPC
5016,1887,2026-02-22 11:38:00,call,No answer
6042,2268,2026-03-26 18:21:00,sms,No answer
5323,1994,2026-01-22 14:32:00,call,RPC
531,198,2026-02-21 12:25:00,call,No answer
3768,1432,2026-01-25 18:19:00,call,Promise
1208,468,2026-02-25 15:58:00,email,Promise
2250,851,2026-03-29 14:17:00,sms,Promise
5676,2119,2026-02-07 09:02:00,call,No answer
1820,693,2026-03-19 20:20:00,email,Promise
6921,2587,2026-01-13 09:16:00,sms,Promise
4651,1752,2026-01-21 10:51:00,sms,Promise
2951,1111,2026-03-05 14:12:00,sms,No answer
3593,1365,2026-02-16 18:09:00,call,RPC
5141,1931,2026-02-16 19:34:00,email,No answer
1221,474,2026-03-09 11:39:00,call,RPC
1418,550,2026-03-18 18:12:00,sms,No answer
2233,844,2026-03-31 13:07:00,call,Promise
4289,1620,2026-02-26 09:23:00,call,RPC
4356,1642,2026-03-06 19:06:00,email,Wrong number
676,261,2026-01-24 08:52:00,call,No answer
4764,1791,2026-03-14 13:24:00,call,No answer
696,268,2026-01-22 19:30:00,sms,No answer
4661,1757,2026-02-25 16:05:00,sms,Wrong number
3291,1242,2026-03-20 15:09:00,call,No answer
1413,548,2026-02-20 11:05:00,call,No answer
2790,1054,2026-02-10 10:46:00,sms,RPC
4075,1541,2026-02-04 10:45:00,email,No answer
6704,2493,2026-01-18 12:04:00,sms,RPC
939,363,2026-03-10 15:57:00,call,No answer
6946,2594,2026-03-31 15:00:00,call,No answer
4340,1636,2026-03-08 11:32:00,email,Promise
1821,693,2026-03-29 10:37:00,call,No answer
2919,1101,2026-01-24 14:12:00,sms,RPC
5582,2089,2026-02-19 15:33:00,email,Wrong number
348,139,2026-04-06 20:27:00,sms,No answer
1391,541,2026-03-22 17:02:00,call,No answer
4384,1653,2026-03-03 14:45:00,call,No answer
3013,1129,2026-01-21 13:40:00,email,RPC
3923,1486,2026-01-28 14:39:00,call,Promise
2724,1034,2026-03-06 18:38:00,sms,RPC
1070,411,2026-03-04 13:55:00,call,Promise
5986,2247,2026-01-22 18:41:00,call,No answer
3922,1486,2026-01-28 16:47:00,call,Promise
1295,501,2026-03-10 17:13:00,call,No answer
2877,1083,2026-04-05 20:53:00,email,No answer
841,325,2026-01-18 15:19:00,sms,RPC
2064,782,2026-02-08 19:50:00,call,RPC
4297,1623,2026-03-03 15:52:00,sms,RPC
5006,1884,2026-03-22 10:30:00,call,No answer
2216,835,2026-03-24 16:33:00,sms,Wrong number
151,55,2026-03-18 17:22:00,sms,Promise
855,332,2026-01-31 11:45:00,call,No answer
5922,2211,2026-03-20 16:21:00,email,Promise
1277,496,2026-04-06 13:10:00,call,No answer
452,171,2026-03-21 16:52:00,sms,Promise
2464,932,2026-02-26 20:24:00,call,No answer
109,42,2026-02-14 16:55:00,call,No answer
5811,2168,2026-01-22 12:22:00,sms,Promise
6332,2368,2026-02-02 10:27:00,sms,RPC
4294,1622,2026-02-21 13:54:00,call,Promise
5485,2050,2026-03-26 09:03:00,sms,RPC
396,154,2026-04-07 20:04:00,sms,Wrong number
140,52,2026-02-02 14:04:00,sms,No answer
4072,1540,2026-01-06 15:44:00,call,RPC
4267,1611,2026-03-18 14:11:00,email,RPC
3442,1305,2026-02-22 13:41:00,sms,RPC
5470,2045,2026-01-10 08:35:00,sms,Wrong number
3414,1298,2026-03-20 11:00:00,call,No answer
2657,1007,2026-03-08 10:15:00,call,RPC
4370,1649,2026-03-13 14:52:00,call,RPC
1918,725,2026-02-05 17:48:00,sms,Promise
3882,1470,2026-02-28 11:21:00,sms,No answer
4587,1735,2026-01-08 16:02:00,sms,No answer
6245,2333,2026-01-16 12:50:00,email,No answer
2631,997,2026-03-02 12:35:00,call,RPC
5945,2224,2026-03-14 19:16:00,call,No answer
576,219,2026-01-18 19:43:00,call,RPC
844,328,2026-03-26 13:08:00,sms,Promise
5473,2046,2026-02-03 14:58:00,call,RPC
2124,803,2026-02-05 13:56:00,email,No answer
378,149,2026-03-24 13:30:00,email,No answer
539,200,2026-01-26 13:46:00,call,No answer
3105,1168,2026-01-30 09:36:00,call,Promise
2304,876,2026-01-04 18:48:00,call,No answer
6545,2443,2026-02-01 16:52:00,email,Wrong number
4601,1738,2026-01-27 09:04:00,call,No answer
5688,2125,2026-03-27 16:49:00,sms,RPC
1831,696,2026-02-03 14:59:00,sms,No answer
1643,629,2026-03-23 16:12:00,call,RPC
3500,1326,2026-03-29 14:31:00,call,RPC
5911,2209,2026-04-17 09:08:00,call,Promise
4987,1881,2026-03-17 12:42:00,sms,No answer
3852,1460,2026-04-16 12:28:00,email,No answer
6491,2425,2026-01-30 19:35:00,call,No answer
2200,831,2026-02-08 17:12:00,email,No answer
3203,1205,2026-01-21 18:32:00,email,RPC
2685,1017,2026-03-10 19:48:00,sms,RPC
1387,540,2026-03-31 16:39:00,call,No answer
682,264,2026-03-25 13:30:00,sms,No answer
5577,2085,2026-02-05 16:57:00,call,RPC
4837,1823,2026-01-25 14:49:00,email,No answer
1550,597,2026-02-12 16:17:00,call,No answer
278,105,2026-03-20 18:06:00,sms,RPC
4288,1619,2026-01-31 09:59:00,call,RPC
3898,1476,2026-03-04 11:56:00,call,Wrong number
611,236,2026-03-22 20:59:00,call,No answer
1935,730,2026-03-06 20:39:00,call,No answer
235,91,2026-02-23 18:19:00,call,RPC
5726,2139,2026-04-06 08:07:00,call,No answer
3084,1157,2026-01-27 14:01:00,call,RPC
5724,2138,2026-02-15 09:15:00,call,RPC
5216,1952,2026-01-22 19:15:00,call,RPC
3609,1373,2026-01-19 17:59:00,call,RPC
517,194,2026-03-21 19:25:00,sms,Promise
1077,415,2026-02-09 14:33:00,sms,No answer
2733,1036,2026-02-23 20:10:00,sms,No answer
4762,1791,2026-03-16 17:44:00,call,Promise
2352,895,2026-03-13 09:55:00,email,No answer
1094,419,2026-03-17 19:55:00,sms,RPC
2519,955,2026-02-14 14:27:00,sms,RPC
4618,1745,2026-02-15 08:52:00,sms,RPC
3926,1487,2026-01-16 10:16:00,sms,Promise
6897,2579,2026-04-07 08:26:00,sms,No answer
2609,991,2026-02-12 16:41:00,call,RPC
3902,1477,2026-03-16 15:31:00,call,RPC
376,148,2026-02-23 09:51:00,call,No answer
2748,1039,2026-04-07 15:36:00,call,No answer
3827,1454,2026-03-13 12:22:00,call,RPC
3523,1337,2026-01-06 16:11:00,call,RPC
5490,2052,2026-03-17 19:23:00,sms,No answer
2053,776,2026-03-01 10:59:00,sms,Promise
4658,1757,2026-02-20 19:56:00,call,No answer
98,39,2026-02-13 10:37:00,call,RPC
3453,1309,2026-02-02 15:25:00,sms,No answer
2251,851,2026-04-07 13:57:00,call,Promise
4097,1551,2026-03-11 12:52:00,call,Wrong number
6241,2331,2026-02-17 09:02:00,email,Promise
3430,1303,2026-03-17 10:37:00,sms,No answer
2597,989,2026-03-12 16:14:00,sms,No answer
6624,2473,2026-01-25 10:41:00,call,RPC
5203,1947,2026-04-12 16:28:00,sms,No answer
1694,641,2026-04-01 17:36:00,sms,Promise
383,152,2026-01-08 19:38:00,email,No answer
2930,1105,2026-02-17 16:44:00,sms,No answer
538,200,2026-01-20 16:30:00,email,RPC
3108,1169,2026-03-15 15:06:00,sms,RPC
2968,1115,2026-03-16 20:31:00,call,RPC
515,193,2026-02-09 09:45:00,email,RPC
484,182,2026-03-25 18:01:00,call,Wrong number
673,260,2026-03-17 19:44:00,call,No answer
1680,638,2026-02-05 13:19:00,sms,Promise
4412,1668,2026-01-29 08:13:00,call,RPC
2177,824,2026-03-11 11:00:00,sms,No answer
6686,2489,2026-01-14 16:59:00,sms,RPC
6761,2516,2026-04-02 14:08:00,call,RPC
1098,420,2026-03-05 18:41:00,call,Promise
593,228,2026-02-08 16:59:00,call,No answer
5282,1980,2026-01-30 19:18:00,sms,No answer
4291,1621,2026-03-11 12:05:00,sms,No answer
1585,608,2026-04-08 11:09:00,call,Promise
2691,1019,2026-02-22 10:01:00,call,No answer
2486,940,2026-03-29 18:21:00,call,No answer
6567,2447,2026-02-03 09:38:00,call,Promise
1746,665,2026-03-19 10:27:00,call,No answer
137,51,2026-03-07 19:44:00,call,RPC
733,282,2026-01-21 19:11:00,call,Promise
5062,1906,2026-02-04 09:38:00,call,No answer
2138,808,2026-02-09 10:32:00,call,No answer
6247,2333,2026-01-08 14:50:00,sms,RPC
1147,444,2026-01-05 12:23:00,sms,No answer
5994,2250,2026-01-21 11:46:00,email,No answer
6752,2514,2026-03-02 17:13:00,call,RPC
5816,2170,2026-02-14 15:02:00,call,No answer
919,355,2026-03-14 12:29:00,call,RPC
5951,2227,2026-03-13 10:54:00,call,RPC
2205,833,2026-03-27 08:48:00,email,RPC
4708,1774,2026-03-23 12:51:00,call,No answer
3029,1134,2026-02-04 19:23:00,call,Promise
6338,2371,2026-04-04 08:43:00,call,No answer
4713,1775,2026-03-31 08:20:00,email,RPC
6342,2372,2026-01-26 18:54:00,sms,No answer
3686,1400,2026-01-17 09:49:00,call,No answer
6037,2266,2026-03-12 12:23:00,sms,No answer
5531,2068,2026-03-12 19:54:00,call,Promise
6905,2581,2026-02-09 10:15:00,sms,RPC
1988,755,2026-04-09 14:20:00,call,No answer
6191,2318,2026-03-19 12:18:00,sms,Promise
3359,1274,2026-02-26 12:21:00,call,Promise
5407,2025,2026-03-01 14:18:00,sms,Wrong number
6821,2543,2026-01-15 20:08:00,email,No answer
6094,2288,2026-02-11 18:33:00,call,No answer
254,96,2026-03-19 18:39:00,call,Promise
5757,2151,2026-01-08 09:33:00,sms,Promise
4735,1782,2026-02-03 09:18:00,call,RPC
1566,604,2026-03-02 16:44:00,call,No answer
1664,632,2026-02-19 15:02:00,call,No answer
2503,948,2026-01-14 17:30:00,call,No answer
5472,2046,2026-02-05 08:24:00,call,RPC
135,51,2026-03-05 14:41:00,sms,No answer
6626,2474,2026-01-20 13:09:00,call,RPC
5231,1961,2026-01-29 19:10:00,sms,RPC
2705,1025,2026-01-19 13:05:00,sms,No answer
3871,1466,2026-02-23 13:47:00,call,RPC
2935,1106,2026-03-28 15:56:00,sms,No answer
5538,2070,2026-03-21 19:14:00,call,No answer
2122,802,2026-02-24 15:22:00,call,Promise
2567,972,2026-02-10 19:26:00,sms,No answer
1775,677,2026-02-04 19:13:00,sms,Promise
2674,1013,2026-03-29 16:55:00,sms,No answer
1100,421,2026-02-27 10:51:00,sms,RPC
3652,1388,2026-02-03 19:58:00,call,RPC
589,226,2026-02-15 17:13:00,call,No answer
5236,1962,2026-01-31 20:32:00,call,Wrong number
4581,1733,2026-01-15 11:41:00,sms,RPC
1197,464,2026-03-05 17:44:00,call,No answer
6355,2378,2026-03-02 12:04:00,call,No answer
3933,1488,2026-03-17 14:24:00,sms,RPC
6029,2264,2026-03-10 13:26:00,sms,No answer
6634,2476,2026-02-14 08:46:00,call,RPC
1095,420,2026-03-16 12:27:00,call,No answer
317,126,2026-02-04 09:43:00,call,RPC
3101,1165,2026-02-04 11:10:00,email,Promise
6383,2387,2026-03-22 17:07:00,call,RPC
3249,1224,2026-03-20 12:50:00,call,No answer
579,224,2026-01-28 20:44:00,call,No answer
5193,1944,2026-03-01 20:56:00,sms,Promise
5976,2239,2026-04-02 14:05:00,sms,RPC
